,client,product,quantity,price,date
656,Grandma's Cookies,Jet Engine,8,455.5365086963782,2024-08-27 16:18:44.324324324
657,Carl,Fake Promises,14,596.5281164986283,2024-08-28 01:04:51.891891892
658,VolksWagen,Dirt,64,772.8067751808024,2024-08-28 09:50:59.459459460
659,The President of the United States,Cookies,35,581.3080347714939,2024-08-28 18:37:07.027027028
660,The President of the United States,Dirt,24,832.3760945215699,2024-08-29 03:23:14.594594592
661,Carl,Dirt,7,808.0068993808726,2024-08-29 12:09:22.162162160
662,VolksWagen,Jet Engine,44,903.1034391118277,2024-08-29 20:55:29.729729728
663,VolksWagen,Cookies,21,431.73051835286026,2024-08-30 05:41:37.297297296
664,Carl,Fake Promises,28,722.3412764310867,2024-08-30 14:27:44.864864864
665,Grandma's Cookies,Cookies,28,381.81342213923807,2024-08-30 23:13:52.432432432
666,VolksWagen,Cookies,97,346.6579953662304,2024-08-31 08:00:00.000000000
667,VolksWagen,Enriched Uranium,89,638.7034356354822,2024-08-31 16:46:07.567567568
668,The President of the United States,Jet Engine,43,191.5560258943715,2024-09-01 01:32:15.135135136
669,Grandma's Cookies,Jet Engine,96,981.7642614070523,2024-09-01 10:18:22.702702700
670,Carl,Fake Promises,52,593.5329864521898,2024-09-01 19:04:30.270270268
671,Grandma's Cookies,Fake Promises,32,561.2853543938224,2024-09-02 03:50:37.837837836
672,Carl,Dirt,80,450.7831610901447,2024-09-02 12:36:45.405405404
673,Carl,Enriched Uranium,3,675.9567292427482,2024-09-02 21:22:52.972972972
674,Blockbuster,Dirt,76,133.19605523832746,2024-09-03 06:09:00.540540540
675,The President of the United States,Fake Promises,78,42.6981970974788,2024-09-03 14:55:08.108108108
676,Blockbuster,Cookies,60,241.64576881705747,2024-09-03 23:41:15.675675676
677,Blockbuster,Fake Promises,20,405.4740747879283,2024-09-04 08:27:23.243243244
678,VolksWagen,Fake Promises,14,123.88421818004936,2024-09-04 17:13:30.810810812
679,The President of the United States,Dirt,13,624.024202720791,2024-09-05 01:59:38.378378376
680,Carl,Enriched Uranium,78,410.6978191441826,2024-09-05 10:45:45.945945944
681,Carl,Cookies,29,50.40322376248307,2024-09-05 19:31:53.513513512
682,Carl,Jet Engine,83,824.2728194364871,2024-09-06 04:18:01.081081080
683,The President of the United States,Dirt,59,121.48474685872968,2024-09-06 13:04:08.648648648
684,The President of the United States,Jet Engine,45,803.7408912235949,2024-09-06 21:50:16.216216216
685,VolksWagen,Dirt,72,181.1336821265419,2024-09-07 06:36:23.783783784
686,Blockbuster,Enriched Uranium,76,282.832540566867,2024-09-07 15:22:31.351351352
687,Carl,Jet Engine,89,489.3165242511461,2024-09-08 00:08:38.918918920
688,Grandma's Cookies,Fake Promises,78,601.118813680319,2024-09-08 08:54:46.486486484
689,Blockbuster,Jet Engine,52,742.7690379297161,2024-09-08 17:40:54.054054052
690,The President of the United States,Jet Engine,14,700.1249061109326,2024-09-09 02:27:01.621621620
691,Blockbuster,Enriched Uranium,55,326.5838666247658,2024-09-09 11:13:09.189189188
692,Grandma's Cookies,Cookies,99,813.7248459208259,2024-09-09 19:59:16.756756756
693,Grandma's Cookies,Enriched Uranium,21,541.7332679650804,2024-09-10 04:45:24.324324324
694,Blockbuster,Cookies,44,986.8675595336642,2024-09-10 13:31:31.891891892
695,VolksWagen,Dirt,22,8.157067732075918,2024-09-10 22:17:39.459459460
696,The President of the United States,Cookies,13,230.58685163729598,2024-09-11 07:03:47.027027028
697,Blockbuster,Fake Promises,3,648.1070011390628,2024-09-11 15:49:54.594594592
698,Blockbuster,Dirt,0,179.8586796512419,2024-09-12 00:36:02.162162160
699,The President of the United States,Cookies,55,558.3673977706824,2024-09-12 09:22:09.729729728
700,Carl,Cookies,94,284.3962434408519,2024-09-12 18:08:17.297297296
701,Blockbuster,Jet Engine,66,902.3262366933258,2024-09-13 02:54:24.864864864
702,Blockbuster,Fake Promises,27,722.4655986294623,2024-09-13 11:40:32.432432432
703,Blockbuster,Dirt,5,962.3008149797992,2024-09-13 20:26:40.000000000
704,Carl,Cookies,76,463.29716489786546,2024-09-14 05:12:47.567567568
705,Blockbuster,Fake Promises,23,661.8703688401422,2024-09-14 13:58:55.135135136
706,Blockbuster,Dirt,92,451.9118251644997,2024-09-14 22:45:02.702702700
707,Blockbuster,Jet Engine,13,877.1508132467603,2024-09-15 07:31:10.270270268
708,Grandma's Cookies,Enriched Uranium,35,952.4216854621209,2024-09-15 16:17:17.837837836
709,Blockbuster,Cookies,17,100.25477870042432,2024-09-16 01:03:25.405405404
710,Carl,Fake Promises,37,287.7926948672647,2024-09-16 09:49:32.972972972
711,Grandma's Cookies,Dirt,39,861.8955600059344,2024-09-16 18:35:40.540540540
712,Carl,Cookies,83,543.0111285899433,2024-09-17 03:21:48.108108108
713,The President of the United States,Dirt,47,874.0941354404376,2024-09-17 12:07:55.675675676
714,Grandma's Cookies,Fake Promises,71,432.8395196685727,2024-09-17 20:54:03.243243244
715,The President of the United States,Jet Engine,25,49.461493506207546,2024-09-18 05:40:10.810810808
716,Grandma's Cookies,Enriched Uranium,42,864.300425928062,2024-09-18 14:26:18.378378376
717,Blockbuster,Enriched Uranium,52,75.7122560815645,2024-09-18 23:12:25.945945944
718,VolksWagen,Dirt,16,598.481237348482,2024-09-19 07:58:33.513513512
719,Grandma's Cookies,Jet Engine,4,738.4342586437346,2024-09-19 16:44:41.081081080
720,Grandma's Cookies,Fake Promises,96,15.68749875620934,2024-09-20 01:30:48.648648648
721,Blockbuster,Cookies,96,374.89623479138714,2024-09-20 10:16:56.216216216
722,The President of the United States,Enriched Uranium,91,385.0813399172206,2024-09-20 19:03:03.783783784
723,Grandma's Cookies,Cookies,60,578.1006091146753,2024-09-21 03:49:11.351351352
724,Grandma's Cookies,Jet Engine,30,760.2636306626731,2024-09-21 12:35:18.918918920
725,Grandma's Cookies,Dirt,97,359.01354684125806,2024-09-21 21:21:26.486486484
726,Grandma's Cookies,Enriched Uranium,90,465.83773727528956,2024-09-22 06:07:34.054054052
727,Carl,Enriched Uranium,65,205.24131215596964,2024-09-22 14:53:41.621621620
728,VolksWagen,Jet Engine,88,169.55368136107052,2024-09-22 23:39:49.189189188
729,Grandma's Cookies,Dirt,55,314.0655329402706,2024-09-23 08:25:56.756756756
730,Grandma's Cookies,Fake Promises,96,844.4807554023641,2024-09-23 17:12:04.324324324
731,Blockbuster,Jet Engine,20,148.33213173392923,2024-09-24 01:58:11.891891892
732,Blockbuster,Fake Promises,28,212.41622438185092,2024-09-24 10:44:19.459459460
733,Grandma's Cookies,Cookies,94,982.6466939335792,2024-09-24 19:30:27.027027028
734,VolksWagen,Cookies,26,306.31528159984566,2024-09-25 04:16:34.594594592
735,The President of the United States,Enriched Uranium,79,27.033309563103792,2024-09-25 13:02:42.162162160
736,Carl,Jet Engine,52,97.74853803735716,2024-09-25 21:48:49.729729728
737,Carl,Enriched Uranium,69,598.6529816493146,2024-09-26 06:34:57.297297296
738,VolksWagen,Jet Engine,35,206.814786043492,2024-09-26 15:21:04.864864864
739,Grandma's Cookies,Cookies,76,135.8924648785964,2024-09-27 00:07:12.432432432
740,VolksWagen,Fake Promises,79,540.0240534974863,2024-09-27 08:53:20.000000000
741,Blockbuster,Dirt,38,23.789078896719552,2024-09-27 17:39:27.567567568
742,VolksWagen,Cookies,37,923.1218648086046,2024-09-28 02:25:35.135135136
743,The President of the United States,Dirt,66,868.2971641833284,2024-09-28 11:11:42.702702700
744,The President of the United States,Dirt,35,992.8926455837882,2024-09-28 19:57:50.270270268
745,Carl,Enriched Uranium,4,892.9998011772701,2024-09-29 04:43:57.837837836
746,Blockbuster,Fake Promises,77,964.2845626955797,2024-09-29 13:30:05.405405404
747,VolksWagen,Cookies,62,762.896002643767,2024-09-29 22:16:12.972972972
748,The President of the United States,Fake Promises,22,743.8150456480512,2024-09-30 07:02:20.540540540
749,VolksWagen,Enriched Uranium,71,284.1784578350687,2024-09-30 15:48:28.108108108
750,VolksWagen,Jet Engine,69,864.9018062623255,2024-10-01 00:34:35.675675676
751,The President of the United States,Dirt,67,654.8808806227589,2024-10-01 09:20:43.243243244
752,Blockbuster,Jet Engine,17,452.766675196843,2024-10-01 18:06:50.810810808
753,VolksWagen,Enriched Uranium,87,732.9385852736281,2024-10-02 02:52:58.378378376
754,VolksWagen,Jet Engine,48,705.4500443858733,2024-10-02 11:39:05.945945944
755,Grandma's Cookies,Jet Engine,41,446.17986818656476,2024-10-02 20:25:13.513513512
756,VolksWagen,Fake Promises,53,275.12510351475925,2024-10-03 05:11:21.081081080
757,Carl,Cookies,52,542.6818049903811,2024-10-03 13:57:28.648648648
758,Carl,Enriched Uranium,0,49.340579467143655,2024-10-03 22:43:36.216216216
759,Blockbuster,Jet Engine,98,211.56256725518352,2024-10-04 07:29:43.783783784
760,Grandma's Cookies,Jet Engine,44,519.0359367202079,2024-10-04 16:15:51.351351352
761,The President of the United States,Fake Promises,21,530.8814035153271,2024-10-05 01:01:58.918918920
762,Grandma's Cookies,Dirt,44,501.75600558502134,2024-10-05 09:48:06.486486484
763,Grandma's Cookies,Cookies,86,783.6573986572566,2024-10-05 18:34:14.054054052
764,The President of the United States,Jet Engine,58,252.12999120597433,2024-10-06 03:20:21.621621620
765,VolksWagen,Dirt,24,628.7226625447444,2024-10-06 12:06:29.189189188
766,Grandma's Cookies,Enriched Uranium,40,115.53728152578225,2024-10-06 20:52:36.756756756
767,Blockbuster,Cookies,93,676.2500432483539,2024-10-07 05:38:44.324324324
768,VolksWagen,Jet Engine,82,456.3551014275874,2024-10-07 14:24:51.891891892
769,VolksWagen,Enriched Uranium,44,827.8295315096002,2024-10-07 23:10:59.459459460
770,VolksWagen,Jet Engine,7,502.9695641263715,2024-10-08 07:57:07.027027028
771,Blockbuster,Jet Engine,78,271.51325858988196,2024-10-08 16:43:14.594594592
772,VolksWagen,Enriched Uranium,79,173.60525453854902,2024-10-09 01:29:22.162162160
773,The President of the United States,Fake Promises,80,837.071475589679,2024-10-09 10:15:29.729729728
774,VolksWagen,Dirt,93,898.1776848119408,2024-10-09 19:01:37.297297296
775,Carl,Jet Engine,66,562.8300224363539,2024-10-10 03:47:44.864864864
776,Grandma's Cookies,Enriched Uranium,87,471.33077055865056,2024-10-10 12:33:52.432432432
777,Grandma's Cookies,Cookies,65,418.21131054600346,2024-10-10 21:20:00.000000000
778,Carl,Fake Promises,87,870.2457893067912,2024-10-11 06:06:07.567567568
779,Carl,Dirt,62,898.80251843362,2024-10-11 14:52:15.135135136
780,Blockbuster,Dirt,78,324.45415178751193,2024-10-11 23:38:22.702702700
781,Carl,Jet Engine,52,572.6972113404787,2024-10-12 08:24:30.270270268
782,VolksWagen,Enriched Uranium,50,601.3882561001863,2024-10-12 17:10:37.837837836
783,VolksWagen,Jet Engine,81,279.66163805785914,2024-10-13 01:56:45.405405404
784,VolksWagen,Fake Promises,55,623.2946049604045,2024-10-13 10:42:52.972972972
785,Blockbuster,Jet Engine,82,375.3000179597585,2024-10-13 19:29:00.540540540
786,The President of the United States,Jet Engine,62,131.2107047154828,2024-10-14 04:15:08.108108108
787,VolksWagen,Fake Promises,81,684.2934044380165,2024-10-14 13:01:15.675675676
788,VolksWagen,Cookies,64,908.2236995616264,2024-10-14 21:47:23.243243244
789,Grandma's Cookies,Jet Engine,69,149.25653635769342,2024-10-15 06:33:30.810810808
790,Grandma's Cookies,Jet Engine,99,74.64955579828603,2024-10-15 15:19:38.378378376
791,The President of the United States,Jet Engine,39,933.060241779731,2024-10-16 00:05:45.945945944
792,Carl,Fake Promises,94,789.4104078219948,2024-10-16 08:51:53.513513512
793,Carl,Fake Promises,49,488.41595900966485,2024-10-16 17:38:01.081081080
794,Carl,Fake Promises,40,700.0237662687069,2024-10-17 02:24:08.648648648
795,The President of the United States,Fake Promises,90,423.8951241012321,2024-10-17 11:10:16.216216216
796,The President of the United States,Fake Promises,41,270.0910905583896,2024-10-17 19:56:23.783783784
797,Blockbuster,Fake Promises,61,145.23081632040635,2024-10-18 04:42:31.351351352
798,Grandma's Cookies,Cookies,77,484.05981578777704,2024-10-18 13:28:38.918918916
799,Blockbuster,Jet Engine,53,661.6651186209313,2024-10-18 22:14:46.486486484
800,VolksWagen,Dirt,66,389.6380608077844,2024-10-19 07:00:54.054054052
801,Grandma's Cookies,Enriched Uranium,18,677.4947189741843,2024-10-19 15:47:01.621621620
802,VolksWagen,Enriched Uranium,88,767.1836176355338,2024-10-20 00:33:09.189189188
803,Grandma's Cookies,Jet Engine,8,44.989065164908084,2024-10-20 09:19:16.756756756
804,VolksWagen,Dirt,61,257.33925127394207,2024-10-20 18:05:24.324324324
805,Grandma's Cookies,Dirt,81,528.7594655416541,2024-10-21 02:51:31.891891892
806,The President of the United States,Jet Engine,96,128.69432585109953,2024-10-21 11:37:39.459459460
807,VolksWagen,Cookies,78,638.2194142942183,2024-10-21 20:23:47.027027028
808,Carl,Cookies,13,885.6282795487903,2024-10-22 05:09:54.594594592
809,The President of the United States,Dirt,51,873.9095445177541,2024-10-22 13:56:02.162162160
810,Grandma's Cookies,Dirt,45,700.7120079864416,2024-10-22 22:42:09.729729728
811,Blockbuster,Cookies,22,437.33852419786257,2024-10-23 07:28:17.297297296
812,Blockbuster,Fake Promises,86,541.8823151494995,2024-10-23 16:14:24.864864864
813,Blockbuster,Cookies,21,266.4113409722674,2024-10-24 01:00:32.432432432
814,Blockbuster,Fake Promises,60,306.2401396061165,2024-10-24 09:46:40.000000000
815,Grandma's Cookies,Dirt,62,398.41971389424145,2024-10-24 18:32:47.567567568
816,VolksWagen,Jet Engine,65,550.3395000569333,2024-10-25 03:18:55.135135136
817,Carl,Cookies,61,37.30609563865339,2024-10-25 12:05:02.702702700
818,Blockbuster,Dirt,89,37.23237756937292,2024-10-25 20:51:10.270270268
819,Grandma's Cookies,Fake Promises,66,647.1058673163177,2024-10-26 05:37:17.837837836
820,The President of the United States,Enriched Uranium,86,292.69377701173715,2024-10-26 14:23:25.405405404
821,VolksWagen,Fake Promises,49,123.20191203293996,2024-10-26 23:09:32.972972972
822,Carl,Enriched Uranium,79,465.55622412485275,2024-10-27 07:55:40.540540540
823,Grandma's Cookies,Cookies,38,565.9423625928383,2024-10-27 16:41:48.108108108
824,Blockbuster,Cookies,95,974.8930813786752,2024-10-28 01:27:55.675675676
825,Carl,Enriched Uranium,3,839.7998397040011,2024-10-28 10:14:03.243243244
826,The President of the United States,Fake Promises,38,36.13816386543023,2024-10-28 19:00:10.810810808
827,Carl,Dirt,65,8.566526817310294,2024-10-29 03:46:18.378378376
828,Carl,Dirt,25,635.8905766418013,2024-10-29 12:32:25.945945944
829,VolksWagen,Dirt,60,341.5607074444842,2024-10-29 21:18:33.513513512
830,Blockbuster,Jet Engine,20,357.9772214006376,2024-10-30 06:04:41.081081080
831,The President of the United States,Jet Engine,20,492.5802246922332,2024-10-30 14:50:48.648648648
832,The President of the United States,Cookies,97,667.5885605161684,2024-10-30 23:36:56.216216216
833,Carl,Enriched Uranium,43,153.18641720591398,2024-10-31 08:23:03.783783784
834,Grandma's Cookies,Cookies,67,148.14366890106757,2024-10-31 17:09:11.351351352
835,Grandma's Cookies,Dirt,43,310.55847936208625,2024-11-01 01:55:18.918918916
836,Grandma's Cookies,Enriched Uranium,16,37.21898947107061,2024-11-01 10:41:26.486486484
837,Carl,Fake Promises,70,321.9984116091583,2024-11-01 19:27:34.054054052
838,VolksWagen,Enriched Uranium,16,579.2718178419578,2024-11-02 04:13:41.621621620
839,Carl,Jet Engine,13,765.0825953215082,2024-11-02 12:59:49.189189188
840,Carl,Enriched Uranium,85,438.5831526157463,2024-11-02 21:45:56.756756756
841,The President of the United States,Dirt,36,937.8627197706422,2024-11-03 06:32:04.324324324
842,VolksWagen,Jet Engine,6,71.53016840812366,2024-11-03 15:18:11.891891892
843,VolksWagen,Cookies,21,771.3977169601321,2024-11-04 00:04:19.459459460
844,Grandma's Cookies,Fake Promises,90,658.0851039854269,2024-11-04 08:50:27.027027028
845,The President of the United States,Enriched Uranium,47,390.14581676757,2024-11-04 17:36:34.594594592
846,Blockbuster,Jet Engine,75,428.4156863581742,2024-11-05 02:22:42.162162160
847,Carl,Cookies,18,593.5609388915989,2024-11-05 11:08:49.729729728
848,The President of the United States,Cookies,64,277.65482224110883,2024-11-05 19:54:57.297297296
849,Grandma's Cookies,Jet Engine,11,116.31641899473999,2024-11-06 04:41:04.864864864
850,Carl,Fake Promises,50,521.9865494771894,2024-11-06 13:27:12.432432432
851,The President of the United States,Enriched Uranium,76,293.91163513484787,2024-11-06 22:13:20.000000000
852,Grandma's Cookies,Enriched Uranium,89,162.8300746297463,2024-11-07 06:59:27.567567568
853,Grandma's Cookies,Fake Promises,77,871.8639766047868,2024-11-07 15:45:35.135135136
854,VolksWagen,Jet Engine,74,587.2918367928797,2024-11-08 00:31:42.702702700
855,Blockbuster,Jet Engine,12,484.9920199741707,2024-11-08 09:17:50.270270268
856,Grandma's Cookies,Jet Engine,45,86.96292679249773,2024-11-08 18:03:57.837837836
857,Grandma's Cookies,Dirt,50,879.376021786829,2024-11-09 02:50:05.405405404
858,Blockbuster,Fake Promises,35,628.5699396018508,2024-11-09 11:36:12.972972972
859,The President of the United States,Cookies,75,972.7079815146035,2024-11-09 20:22:20.540540540
860,Blockbuster,Jet Engine,13,586.7060004876038,2024-11-10 05:08:28.108108108
861,The President of the United States,Dirt,27,806.4340392476249,2024-11-10 13:54:35.675675676
862,Carl,Enriched Uranium,24,259.46257066692357,2024-11-10 22:40:43.243243244
863,VolksWagen,Enriched Uranium,96,528.8921217548352,2024-11-11 07:26:50.810810808
864,Grandma's Cookies,Fake Promises,7,953.8960923186139,2024-11-11 16:12:58.378378376
865,VolksWagen,Jet Engine,59,819.5701025174241,2024-11-12 00:59:05.945945944
866,Carl,Enriched Uranium,28,637.6035790823886,2024-11-12 09:45:13.513513512
867,Carl,Fake Promises,66,587.8031638295444,2024-11-12 18:31:21.081081080
868,Blockbuster,Dirt,88,548.9867304442155,2024-11-13 03:17:28.648648648
869,Grandma's Cookies,Fake Promises,81,714.2909516115686,2024-11-13 12:03:36.216216216
870,Grandma's Cookies,Jet Engine,27,692.8037289173619,2024-11-13 20:49:43.783783784
871,Grandma's Cookies,Dirt,46,518.8379631251378,2024-11-14 05:35:51.351351352
872,Blockbuster,Enriched Uranium,79,848.0458454573275,2024-11-14 14:21:58.918918916
873,Grandma's Cookies,Dirt,6,228.62930013065318,2024-11-14 23:08:06.486486484
874,Carl,Cookies,5,367.54229672924174,2024-11-15 07:54:14.054054052
875,Blockbuster,Jet Engine,29,546.8606837621411,2024-11-15 16:40:21.621621620
876,Carl,Cookies,75,280.0809784039734,2024-11-16 01:26:29.189189188
877,Carl,Jet Engine,6,668.8255024145041,2024-11-16 10:12:36.756756756
878,Blockbuster,Enriched Uranium,66,717.1529511726958,2024-11-16 18:58:44.324324324
879,The President of the United States,Dirt,43,611.8724789970177,2024-11-17 03:44:51.891891892
880,Blockbuster,Dirt,50,809.3927104232398,2024-11-17 12:30:59.459459460
881,Carl,Cookies,0,122.87356463340072,2024-11-17 21:17:07.027027028
882,Blockbuster,Dirt,50,529.1515640274753,2024-11-18 06:03:14.594594592
883,Carl,Enriched Uranium,43,766.8802122490982,2024-11-18 14:49:22.162162160
884,The President of the United States,Dirt,72,702.4340266599834,2024-11-18 23:35:29.729729728
885,VolksWagen,Dirt,8,798.0778586663832,2024-11-19 08:21:37.297297296
886,The President of the United States,Dirt,97,491.65324956390134,2024-11-19 17:07:44.864864864
887,Blockbuster,Enriched Uranium,82,242.68961956999314,2024-11-20 01:53:52.432432432
888,Carl,Cookies,0,764.1455764368459,2024-11-20 10:40:00.000000000
889,Carl,Enriched Uranium,54,393.6060391160725,2024-11-20 19:26:07.567567568
890,Blockbuster,Fake Promises,83,286.91412563505924,2024-11-21 04:12:15.135135136
891,The President of the United States,Cookies,70,812.9374012096284,2024-11-21 12:58:22.702702700
892,VolksWagen,Dirt,13,160.57808837953368,2024-11-21 21:44:30.270270268
893,The President of the United States,Cookies,8,551.2431289026472,2024-11-22 06:30:37.837837836
894,Blockbuster,Dirt,73,909.1816859301671,2024-11-22 15:16:45.405405404
895,Carl,Fake Promises,34,604.0054495065359,2024-11-23 00:02:52.972972972
896,The President of the United States,Dirt,58,284.19805072925874,2024-11-23 08:49:00.540540540
897,Carl,Fake Promises,35,804.2537313617702,2024-11-23 17:35:08.108108108
898,VolksWagen,Enriched Uranium,49,374.90038541568026,2024-11-24 02:21:15.675675676
899,Carl,Cookies,29,939.9547544072644,2024-11-24 11:07:23.243243244
900,VolksWagen,Jet Engine,42,903.4980806172023,2024-11-24 19:53:30.810810808
901,Carl,Jet Engine,61,205.83445731331028,2024-11-25 04:39:38.378378376
902,Blockbuster,Cookies,77,51.018369028807406,2024-11-25 13:25:45.945945944
903,The President of the United States,Dirt,40,972.7709286846447,2024-11-25 22:11:53.513513512
904,VolksWagen,Enriched Uranium,87,626.8275778839906,2024-11-26 06:58:01.081081080
905,VolksWagen,Cookies,12,444.8862879093155,2024-11-26 15:44:08.648648648
906,Blockbuster,Jet Engine,71,496.3360985585087,2024-11-27 00:30:16.216216216
907,Blockbuster,Enriched Uranium,56,889.6197433535044,2024-11-27 09:16:23.783783784
908,Carl,Enriched Uranium,32,513.463462423272,2024-11-27 18:02:31.351351352
909,The President of the United States,Jet Engine,9,854.325128351424,2024-11-28 02:48:38.918918916
910,Blockbuster,Jet Engine,38,783.8529651455962,2024-11-28 11:34:46.486486484
911,Carl,Dirt,13,696.3180210492649,2024-11-28 20:20:54.054054052
912,Carl,Jet Engine,25,337.1227315402141,2024-11-29 05:07:01.621621620
913,Carl,Cookies,90,574.3136080277561,2024-11-29 13:53:09.189189188
914,The President of the United States,Dirt,27,617.1018768398407,2024-11-29 22:39:16.756756756
915,VolksWagen,Enriched Uranium,22,2.8035825728373043,2024-11-30 07:25:24.324324324
916,VolksWagen,Fake Promises,50,293.0039636884697,2024-11-30 16:11:31.891891892
917,Carl,Enriched Uranium,61,603.1219425463443,2024-12-01 00:57:39.459459460
918,Blockbuster,Enriched Uranium,6,175.4529805231081,2024-12-01 09:43:47.027027024
919,VolksWagen,Fake Promises,37,804.2950611148874,2024-12-01 18:29:54.594594592
920,Grandma's Cookies,Fake Promises,19,469.5830165117754,2024-12-02 03:16:02.162162160
921,Grandma's Cookies,Jet Engine,56,87.46302998506994,2024-12-02 12:02:09.729729728
922,Carl,Cookies,58,551.7678344190529,2024-12-02 20:48:17.297297296
923,The President of the United States,Dirt,99,866.5592552478025,2024-12-03 05:34:24.864864864
924,Carl,Fake Promises,20,167.40047831615433,2024-12-03 14:20:32.432432432
925,VolksWagen,Enriched Uranium,90,997.8809919727714,2024-12-03 23:06:40.000000000
926,Carl,Enriched Uranium,54,419.75683472852467,2024-12-04 07:52:47.567567568
927,The President of the United States,Jet Engine,36,232.79983601928166,2024-12-04 16:38:55.135135136
928,Carl,Dirt,56,210.89090572594904,2024-12-05 01:25:02.702702700
929,The President of the United States,Enriched Uranium,89,255.36631722403723,2024-12-05 10:11:10.270270268
930,Carl,Jet Engine,53,545.6138493111496,2024-12-05 18:57:17.837837836
931,VolksWagen,Dirt,46,562.2148594066595,2024-12-06 03:43:25.405405404
932,Blockbuster,Cookies,62,643.7732160252357,2024-12-06 12:29:32.972972972
933,Blockbuster,Fake Promises,50,926.0173849386412,2024-12-06 21:15:40.540540540
934,Carl,Jet Engine,12,910.6681428656301,2024-12-07 06:01:48.108108108
935,Grandma's Cookies,Enriched Uranium,24,17.425261791725767,2024-12-07 14:47:55.675675676
936,Grandma's Cookies,Fake Promises,60,800.2613019739888,2024-12-07 23:34:03.243243244
937,VolksWagen,Jet Engine,60,529.6634686298102,2024-12-08 08:20:10.810810808
938,Blockbuster,Enriched Uranium,4,190.79214063637028,2024-12-08 17:06:18.378378376
939,Blockbuster,Fake Promises,29,644.7902001682784,2024-12-09 01:52:25.945945944
940,Grandma's Cookies,Cookies,0,14.29054545006958,2024-12-09 10:38:33.513513512
941,Grandma's Cookies,Cookies,21,887.1362400842178,2024-12-09 19:24:41.081081080
942,The President of the United States,Cookies,61,376.27288212152087,2024-12-10 04:10:48.648648648
943,The President of the United States,Enriched Uranium,48,587.1444076016205,2024-12-10 12:56:56.216216216
944,Grandma's Cookies,Fake Promises,33,674.1869252872264,2024-12-10 21:43:03.783783784
945,Grandma's Cookies,Enriched Uranium,20,184.07070533096848,2024-12-11 06:29:11.351351352
946,Grandma's Cookies,Fake Promises,76,442.1216165219908,2024-12-11 15:15:18.918918916
947,Blockbuster,Fake Promises,22,738.7569248482943,2024-12-12 00:01:26.486486484
948,VolksWagen,Dirt,22,756.5495469015768,2024-12-12 08:47:34.054054052
949,VolksWagen,Enriched Uranium,60,843.4289212330774,2024-12-12 17:33:41.621621620
950,The President of the United States,Jet Engine,11,240.1505480093028,2024-12-13 02:19:49.189189188
951,Blockbuster,Jet Engine,72,633.83989531781,2024-12-13 11:05:56.756756756
952,VolksWagen,Fake Promises,33,606.287105489139,2024-12-13 19:52:04.324324324
953,Blockbuster,Dirt,7,595.2921673581395,2024-12-14 04:38:11.891891892
954,Blockbuster,Enriched Uranium,27,402.9891381295131,2024-12-14 13:24:19.459459460
955,Grandma's Cookies,Enriched Uranium,99,206.53758693273528,2024-12-14 22:10:27.027027024
956,The President of the United States,Enriched Uranium,8,403.63444843912976,2024-12-15 06:56:34.594594592
957,The President of the United States,Cookies,22,530.9192890960535,2024-12-15 15:42:42.162162160
958,Grandma's Cookies,Dirt,72,969.9510836839866,2024-12-16 00:28:49.729729728
959,Carl,Cookies,9,697.3938569369075,2024-12-16 09:14:57.297297296
960,VolksWagen,Jet Engine,30,960.287439556443,2024-12-16 18:01:04.864864864
961,Blockbuster,Dirt,91,29.568884202146318,2024-12-17 02:47:12.432432432
962,Carl,Dirt,5,814.1024158183287,2024-12-17 11:33:20.000000000
963,Carl,Fake Promises,41,1.0778091811703971,2024-12-17 20:19:27.567567568
964,The President of the United States,Cookies,54,86.09868728119375,2024-12-18 05:05:35.135135136
965,VolksWagen,Enriched Uranium,85,906.8021631899477,2024-12-18 13:51:42.702702700
966,Blockbuster,Jet Engine,59,682.3452202501086,2024-12-18 22:37:50.270270268
967,The President of the United States,Cookies,41,759.2852915133109,2024-12-19 07:23:57.837837836
968,Blockbuster,Fake Promises,74,152.9282302278716,2024-12-19 16:10:05.405405404
969,VolksWagen,Cookies,25,363.82503963316435,2024-12-20 00:56:12.972972972
970,Grandma's Cookies,Dirt,36,207.82002702864966,2024-12-20 09:42:20.540540540
971,Blockbuster,Dirt,27,629.1177021978899,2024-12-20 18:28:28.108108108
972,VolksWagen,Jet Engine,66,898.458048873085,2024-12-21 03:14:35.675675676
973,Grandma's Cookies,Dirt,6,43.55858592300499,2024-12-21 12:00:43.243243244
974,Blockbuster,Jet Engine,71,269.4404491253497,2024-12-21 20:46:50.810810808
975,Blockbuster,Cookies,36,225.2170063726301,2024-12-22 05:32:58.378378376
976,Carl,Enriched Uranium,30,8.201215722568932,2024-12-22 14:19:05.945945944
977,Blockbuster,Jet Engine,66,367.2951095361434,2024-12-22 23:05:13.513513512
978,VolksWagen,Fake Promises,21,461.7645928945825,2024-12-23 07:51:21.081081080
979,The President of the United States,Jet Engine,38,250.14254652273803,2024-12-23 16:37:28.648648648
980,Carl,Jet Engine,35,455.3725321686132,2024-12-24 01:23:36.216216216
981,Grandma's Cookies,Dirt,82,351.24763905907287,2024-12-24 10:09:43.783783784
982,Carl,Cookies,37,123.67531972572077,2024-12-24 18:55:51.351351352
983,VolksWagen,Cookies,25,468.3606173980713,2024-12-25 03:41:58.918918916
984,Blockbuster,Jet Engine,86,409.20934612588957,2024-12-25 12:28:06.486486484
